iter	Logloss
140	0.4132092798
141	0.4124491241
142	0.4118890503
143	0.4110728966
144	0.4107126712
145	0.4098386204
146	0.4090916212
147	0.4085802962
148	0.4080448161
149	0.4073943849
150	0.4068776518
151	0.4060092246
152	0.4052365521
153	0.4045739347
154	0.4039899258
155	0.4036847347
156	0.4030753959
157	0.4022757174
158	0.4020858537
159	0.4015108159
160	0.400978047
161	0.4001797511
162	0.3995690914
163	0.3992112757
164	0.3985712165
165	0.3979769546
166	0.3977121212
167	0.3973017418
168	0.3969902396
169	0.3964683136
170	0.3961169432
171	0.3954530218
172	0.3950176707
173	0.3945667598
174	0.3942973489
175	0.3937935782
176	0.3932932647
177	0.3926952208
178	0.3920891159
179	0.391563206
180	0.3910815194
181	0.3906998537
182	0.3901933137
183	0.3898301406
184	0.3892359393
185	0.3888616772
186	0.3884303187
187	0.3880278237
188	0.3872070271
189	0.3866664146
190	0.3863785397
191	0.3858047715
192	0.3853670792
193	0.385046969
194	0.3844672762
195	0.3841599882
196	0.3839052321
197	0.3835404273
198	0.3831886912
199	0.3827806185
200	0.3824763244
201	0.3820073399
202	0.3814807165
203	0.381216993
204	0.3808290646
205	0.380544937
206	0.3801411257
207	0.3797310388
208	0.3794240215
209	0.379036961
210	0.3785219639
211	0.3782984091
212	0.3777491729
213	0.3774315435
214	0.377071639
215	0.376508428
216	0.3760721129
217	0.3755347194
218	0.3751071101
219	0.3748061407
220	0.3745182886
221	0.3738992048
222	0.3736551219
223	0.3733448156
224	0.3727578936
225	0.3721752101
226	0.3718847858
227	0.3715193987
228	0.3712236418
229	0.3707383271
230	0.3704245213
231	0.3700524299
232	0.3696491955
233	0.3691493483
234	0.3688057467
235	0.3684494035
236	0.3681161629
237	0.3678318547
238	0.3677046951
239	0.3673524681
240	0.3670323964
241	0.3667652124
242	0.3664114522
243	0.3660964752
244	0.3658659409
245	0.3654961015
246	0.3651765481
247	0.3648938777
248	0.3646417213
249	0.3642380789
250	0.3639928814
251	0.3636998146
252	0.3634017417
253	0.3630628033
254	0.362619825
255	0.3624169516
256	0.3620703866
257	0.3617068104
258	0.3613782987
259	0.3611099577
260	0.3607711503
261	0.3605449775
262	0.3602590125
263	0.3600112866
264	0.3597725458
265	0.3595558243
266	0.3591995575
267	0.3589970845
268	0.3587129233
269	0.3583231576
270	0.35807439
271	0.3578457704
272	0.3575657849
273	0.3570884827
274	0.3567367657
275	0.3565107934
276	0.356166969
277	0.3558330911
278	0.3555912733
279	0.3553356321
280	0.3550709781
281	0.3547238005
282	0.3543683348
283	0.3541757294
284	0.3537166785
285	0.3533615658
286	0.3531720154
287	0.3529410019
288	0.3524990854
289	0.3521064718
290	0.3518364706
291	0.3514340108
292	0.3509728496
293	0.3508510068
294	0.3505389334
295	0.3500907449
296	0.3496980862
297	0.3494129233
298	0.3491322505
299	0.3487454121
300	0.3485891898
301	0.3483659591
302	0.3479791069
303	0.3477066749
304	0.3474224141
305	0.3472901722
306	0.3470994383
307	0.3469719295
308	0.3467368041
309	0.3464151809
310	0.3461777358
311	0.3459212515
312	0.345621191
313	0.3455315416
314	0.3452451801
315	0.3449823725
316	0.3445873252
317	0.3443183967
318	0.3439892677
319	0.3437147626
320	0.34352229
321	0.3432463218
322	0.3429097947
323	0.3425956144
324	0.3423473763
325	0.3420882842
326	0.3417604582
327	0.3414773622
328	0.3414032425
329	0.3409348173
330	0.3405469348
331	0.3403039984
332	0.3400831496
333	0.339855984
334	0.3394614372
335	0.3390406965
336	0.3386688151
337	0.3384003543
338	0.338120328
339	0.3379346936
340	0.3378062391
341	0.3374200161
342	0.3373136528
343	0.337080858
344	0.3368807227
345	0.3366300522
346	0.3361718636
347	0.3358435449
348	0.3356906222
349	0.3353990664
350	0.3352462784
351	0.3350237528
352	0.3347089988
353	0.3343800224
354	0.3340352011
355	0.3338064266
356	0.3335413502
357	0.3333427549
358	0.3331459143
359	0.3327694362
360	0.332433241
361	0.3321659761
362	0.3319902369
363	0.3318082489
364	0.3315882851
365	0.3312026766
366	0.3309742761
367	0.3308502015
368	0.3305498564
369	0.3303462817
370	0.33017818
371	0.3298883283
372	0.3296482504
373	0.3294156651
374	0.3292762359
375	0.329105142
376	0.3289328636
377	0.3287432591
378	0.3283998784
379	0.3282923764
380	0.3280515178
381	0.3277902162
382	0.3276385883
383	0.3275117892
384	0.3272247278
385	0.3270989795
386	0.3269715374
387	0.3267679192
388	0.3265941078
389	0.326362471
390	0.3260746261
391	0.3259218415
392	0.3256525126
393	0.32549815
394	0.32531209
395	0.3250710314
396	0.3249228995
397	0.3246997812
398	0.3244835978
399	0.3243165889
400	0.3240545425
401	0.3237653107
402	0.3236058554
403	0.3234473233
404	0.3232296004
405	0.3230191435
406	0.3227753852
407	0.3225040669
408	0.3224251381
409	0.3222506406
410	0.3221004809
411	0.321822688
412	0.3216335109
413	0.3214458528
414	0.3212302663
415	0.3210830276
416	0.3207921917
417	0.320623879
418	0.3204702592
419	0.3203196592
420	0.3200024119
421	0.3198690094
422	0.3196597805
423	0.3193545219
424	0.319105725
425	0.3188137344
426	0.3186169896
427	0.3182877065
428	0.3179816534
429	0.3176921742
430	0.3175368461
431	0.3173507679
432	0.3171103626
433	0.3167721886
434	0.316617039
435	0.3162019813
436	0.315993004
437	0.3156844886
438	0.3154229759
439	0.3151628764
440	0.3148993553
441	0.3146587437
442	0.3143907185
443	0.3142449323
444	0.3140453224
445	0.3139092117
446	0.313791336
447	0.3134587405
448	0.3132288282
449	0.3128080894
450	0.3126117344
451	0.3124470129
452	0.3122099056
453	0.3120416395
454	0.3117205407
455	0.3115733168
456	0.3114808503
457	0.3113195985
458	0.3110714067
459	0.3107819983
460	0.3106680587
461	0.3105887034
462	0.3103679038
463	0.3102442018
464	0.3100153475
465	0.3097173564
466	0.3096385074
467	0.3095077834
468	0.3092899342
469	0.3091140318
470	0.3089786334
471	0.3087472652
472	0.3085941253
473	0.3084907072
474	0.3083128281
475	0.3080593372
476	0.3078399117
477	0.3076349659
478	0.3074442592
479	0.307020453
480	0.306793012
481	0.3066413541
482	0.3064860855
483	0.3063533598
484	0.3061486482
485	0.3060127441
486	0.3058639815
487	0.3057022844
488	0.3054856823
489	0.3053440914
490	0.3051506802
491	0.3049870849
492	0.3047534829
493	0.3046623678
494	0.3044593084
495	0.3042160691
496	0.304047483
497	0.3039315333
498	0.3036538211
499	0.3035221946
500	0.3033733677
501	0.3030829305
502	0.3028301852
503	0.3027016667
504	0.3024626473
505	0.302142928
506	0.3020110645
507	0.3018147202
508	0.3015257158
509	0.3014616287
510	0.3012794372
511	0.3011337908
512	0.3009527967
513	0.3008437819
514	0.3005990989
515	0.3003898823
516	0.3002860677
517	0.3002027167
518	0.3000012555
519	0.2998489986
520	0.2997538303
521	0.2996232958
522	0.2994448575
523	0.2993314322
524	0.2991783225
525	0.2990726252
526	0.2989190949
527	0.2988005567
528	0.2986313875
529	0.2985381505
530	0.298224566
531	0.2980634034
532	0.2979403726
533	0.2977336188
534	0.29760538
535	0.2973738363
536	0.2972379552
537	0.297055445
538	0.2969528095
539	0.2967686989
540	0.2965568878
541	0.2963248458
542	0.2961619092
543	0.2960710033
544	0.2958414405
545	0.2956297886
546	0.2954730419
547	0.2954176279
548	0.2953194499
549	0.2951700407
550	0.2949806086
551	0.2947492712
552	0.2946293823
553	0.2944546474
554	0.2942443283
555	0.2941022118
556	0.2940060549
557	0.2938082622
558	0.2935500835
559	0.293298609
560	0.2931172777
561	0.2929295857
562	0.2927322406
563	0.292532106
564	0.2923160718
565	0.2921490101
566	0.2920091714
567	0.2918421538
568	0.2916471549
569	0.2914616118
570	0.2913257838
571	0.2911500782
572	0.2909320298
573	0.2906868208
574	0.2905755821
575	0.2904785164
576	0.2902756124
577	0.2899797631
578	0.2899124398
579	0.2897395486
580	0.2896551028
581	0.2895274369
582	0.2893876613
583	0.289235267
584	0.2890395309
585	0.2887971446
586	0.2886673421
587	0.2884696276
588	0.2883485369
589	0.2882308599
590	0.2880516116
591	0.287924582
592	0.2877552769
593	0.287559447
594	0.2874437497
595	0.2871812617
596	0.2869856768
597	0.2868639047
598	0.2866642241
599	0.286549306
600	0.2864275842
601	0.2863050989
602	0.2861923582
603	0.2861171321
604	0.2858771133
605	0.2858112443
606	0.2857240516
607	0.2854857501
608	0.2851748725
609	0.2849792645
610	0.2848862217
611	0.284679634
612	0.2845303216
613	0.2844079073
614	0.2842151317
615	0.2840702001
616	0.2840037738
617	0.2838437772
618	0.28369678
619	0.2835802261
620	0.2834160661
621	0.2833315273
622	0.283225035
623	0.283137414
624	0.2829061217
625	0.2826910548
626	0.2825741711
627	0.2824789638
628	0.2822633151
629	0.2820939505
630	0.2819029015
631	0.2816411398
632	0.2814683202
633	0.2812750398
634	0.2811498969
635	0.280977295
636	0.2808131488
637	0.2805769145
638	0.2805154166
639	0.2804097288
640	0.2801519593
641	0.2800061215
642	0.2798205541
643	0.2796635638
644	0.2794486659
645	0.2793270299
646	0.2791161729
647	0.2790169042
648	0.2788986725
649	0.2786302625
650	0.2784776792
651	0.2783851414
652	0.2783229837
653	0.2782201508
654	0.2780304352
655	0.2779132058
656	0.2777138542
657	0.2775858324
658	0.2774694377
659	0.277328224
660	0.2771671384
661	0.2768743054
662	0.2766953587
663	0.2766184887
664	0.2764525517
665	0.2762735344
666	0.2761031517
667	0.275928012
668	0.2758025518
669	0.2756006776
670	0.2754054616
671	0.2752510719
672	0.2750637576
673	0.2749280166
674	0.2747921427
675	0.2746689703
676	0.2745508665
677	0.2743969651
678	0.2742607832
679	0.2740896749
680	0.2739699216
681	0.2738062369
682	0.2737403639
683	0.2735684377
684	0.273293592
685	0.2731283811
686	0.2730399531
687	0.2728848423
688	0.2728000228
689	0.2726711941
690	0.2725595585
691	0.272481708
692	0.2723545449
693	0.272231739
694	0.2721401447
695	0.2719997295
696	0.2719459738
697	0.2718628154
698	0.2717119404
699	0.2715622868
700	0.2714603405
701	0.2713736002
702	0.2710902131
703	0.2708949533
704	0.2707073829
705	0.2706302059
706	0.2705393309
707	0.2703900829
708	0.2702897395
709	0.270204449
710	0.2701734222
711	0.2700651451
712	0.2700335608
713	0.2698791472
714	0.2697183119
715	0.2696207951
716	0.2694437571
717	0.2691741943
718	0.2689164583
719	0.2687351458
720	0.2684548148
721	0.2683354272
722	0.268269019
723	0.268122797
724	0.2680612934
725	0.2678925718
726	0.2677412084
727	0.2675853849
728	0.2673253452
729	0.2672069068
730	0.2670559728
731	0.2668664947
732	0.2667146027
733	0.266613007
734	0.2664417566
735	0.2663319443
736	0.266122904
737	0.2660275647
738	0.2659465802
739	0.2658508751
740	0.2657496844
741	0.2655337175
742	0.2654349988
743	0.2653571858
744	0.2651441173
745	0.2648249162
746	0.2647606474
747	0.2646585673
748	0.2645243891
749	0.2643200415
750	0.2642226736
751	0.2641578454
752	0.2638192147
753	0.2635958495
754	0.2633208644
755	0.2631834581
756	0.262860884
757	0.2627260331
758	0.2624091185
759	0.2622163237
760	0.2620344413
761	0.2618867925
762	0.2616860466
763	0.2615226036
764	0.2611454868
765	0.261045383
766	0.2609103739
767	0.2608402585
768	0.2607813714
769	0.2605709509
770	0.2603960445
771	0.2603422543
772	0.2601374283
773	0.2600726532
774	0.2599420299
775	0.2597540521
776	0.2596306618
777	0.2593989325
778	0.259213059
779	0.2591420645
780	0.2590682581
781	0.2587762992
782	0.2586922151
783	0.2585693549
784	0.258192158
785	0.2579635184
786	0.257828102
787	0.2576680363
788	0.2575379705
789	0.2574120656
790	0.2572851044
791	0.2569868173
792	0.2567125438
793	0.2565850343
794	0.2563793136
795	0.2562663731
796	0.2561413864
797	0.2560814681
798	0.2559354974
799	0.2558710341
800	0.2557080338
801	0.2555639478
802	0.2553143382
803	0.2552124222
804	0.2551083061
805	0.2548969666
806	0.2547636539
807	0.2546007308
808	0.2545411703
809	0.2544309321
810	0.2542851027
811	0.2541500227
812	0.2540655987
813	0.2539201404
814	0.2537730646
815	0.2535819537
816	0.2533954955
817	0.2532931174
818	0.2531429437
819	0.252986117
820	0.2527446191
821	0.252463015
822	0.2522998561
823	0.252071464
824	0.251984846
825	0.2518931239
826	0.2518166514
827	0.2514718662
828	0.2513989216
829	0.2512396438
830	0.2511046966
831	0.2508916764
832	0.2507478227
833	0.2506923776
834	0.2505960145
835	0.2504475659
836	0.2502756069
837	0.2502399888
838	0.2501054958
839	0.2499462525
840	0.2498124303
841	0.2496781205
842	0.2494698614
843	0.249330489
844	0.2491070481
845	0.2489377749
846	0.2486522422
847	0.2484338458
848	0.2481833122
849	0.2479636655
850	0.2478911113
851	0.2478196024
852	0.2476042126
853	0.247481935
854	0.2473940057
855	0.2471769956
856	0.2470145237
857	0.2468828789
858	0.2466969952
859	0.2465036918
860	0.2463509766
861	0.2461975583
862	0.2460844458
863	0.2459913706
864	0.2458476458
865	0.2457531705
866	0.2456090884
867	0.2455383223
868	0.2453649341
869	0.2452740434
870	0.2451689488
871	0.2449340131
872	0.2448479604
873	0.2446773095
874	0.2445161467
875	0.2444499701
876	0.2442882552
877	0.2441670201
878	0.2440473031
879	0.2438668358
880	0.2438084969
881	0.2435897119
882	0.243510513
883	0.2434718071
884	0.243377432
885	0.2431867234
886	0.2430820992
887	0.2427630968
888	0.2426863772
889	0.2425753914
890	0.2424409553
891	0.242267971
892	0.2420777066
893	0.2419898002
894	0.2418552332
895	0.2417564112
896	0.2416265825
897	0.2414420451
898	0.241257755
899	0.241165407
900	0.2410883758
901	0.240946318
902	0.2408603529
903	0.2407733235
904	0.2406745329
905	0.2405418369
906	0.2404203767
907	0.2403723244
908	0.2402364579
909	0.2400634234
910	0.2398301305
911	0.2397401147
912	0.2395971788
913	0.2394459808
914	0.2393618655
915	0.2393168468
916	0.2392354431
917	0.2391601505
918	0.2389633857
919	0.2388245119
920	0.2386163953
921	0.2385557937
922	0.2384032166
923	0.2382553393
924	0.2381469778
925	0.2380847217
926	0.2379183844
927	0.2378718464
928	0.2377020113
929	0.2375929526
930	0.2373326779
931	0.2372308308
932	0.2371223318
933	0.2369850857
934	0.2368431293
935	0.2367220866
936	0.2366153061
937	0.2365678835
938	0.2365237592
939	0.2364763046
940	0.2363225411
941	0.2362133752
942	0.2361081878
943	0.2359727394
944	0.2358317009
945	0.2356715357
946	0.2355300865
947	0.2354333567
948	0.2353605644
949	0.2352307027
950	0.2349890606
951	0.234880462
952	0.2348331451
953	0.2347648479
954	0.2345714385
955	0.2344630673
956	0.2343773031
957	0.234301934
958	0.2341956319
959	0.2340432441
960	0.2339805319
961	0.233871895
962	0.2337968189
963	0.2337110533
964	0.2335670974
965	0.2334285956
966	0.2331068397
967	0.2328930927
968	0.2327941425
969	0.2325842835
970	0.232450066
971	0.2322932603
972	0.2320537186
973	0.2319185729
974	0.2318803525
975	0.2315760738
976	0.2314845078
977	0.2313599153
978	0.2312427785
979	0.2311188463
980	0.2310521856
981	0.2309828552
982	0.2309092566
983	0.2307509372
984	0.2306278087
985	0.2305408791
986	0.2303903417
987	0.2303360117
988	0.2300579294
989	0.23000792
990	0.2297048056
991	0.2296497452
992	0.2295957393
993	0.2294958912
994	0.2294008865
995	0.2292646432
996	0.2291856609
997	0.2291183667
998	0.229067324
999	0.228910952
